"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://www.voiceoverguy.co.uk/_next/static/chunks/app/halloween-voice/page-1480403260bd5f32.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/spooky-halloween-laughs","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/spooky-halloween-laughs","",""
"https://www.voiceoverguy.co.uk/dracula-voiceover-for-halloween","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/dracula-voiceover-for-halloween","",""
"https://www.voiceoverguy.co.uk/joker-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/joker-voice","",""
"https://www.voiceoverguy.co.uk/horizon-zero-dawn-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/horizon-zero-dawn-voice","",""
"https://www.voiceoverguy.co.uk/cracking-ice-david-attenborough-impression","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/cracking-ice-david-attenborough-impression","",""
"https://www.voiceoverguy.co.uk/_next/static/chunks/app/david-attenborough-voice/page-b1c4a91c90c5434d.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/turkish-bird-attenborough-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/turkish-bird-attenborough-voice","",""
"https://www.voiceoverguy.co.uk/natural-instincts-trailer-attenborough-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/natural-instincts-trailer-attenborough-voice","",""
"https://www.voiceoverguy.co.uk/assets/images/attenborough-script-generator.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/ai-guy-human-vs-ai-voiceover","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/ai-guy-human-vs-ai-voiceover","",""
"https://www.voiceoverguy.co.uk/_next/static/chunks/app/explainer-video-voice/page-00d0ac630a2495fd.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/david-attenborough-impression","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/david-attenborough-impression","",""
"https://www.voiceoverguy.co.uk/_next/static/chunks/app/gameshow-host/page-09e106d5b105a6c1.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/_next/static/chunks/app/santa-script-generator/page-2ad1d1e63cabe8a6.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/assets/images/gameshow-host-voice-og.webp","image/webp","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/assets/img/blog/salter-blender-pro.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
